Basin,Subbasin,Date,Year,Month,Avg_rainfall,Agency_name
Krishna Basin,Bhima Upper,2022-01-15,2022,01,0.002798661,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-16,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-18,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-19,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-20,2022,01,3.04616E-05,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-23,2022,01,0.01337138,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-24,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-25,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-12,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-13,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-14,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-21,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-22,2022,01,0.382877117,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-27,2022,01,8.63079E-05,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-28,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-29,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-26,2022,01,0,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-30,2022,01,0.002848161,NRSC VIC MODEL
Krishna Basin,Bhima Upper,2022-01-01,2022,01,0.003553855,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-04,2022,01,0.163875656,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-08,2022,01,0.044224501,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-10,2022,01,0.007931074,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-11,2022,01,0.427542782,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-03,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-05,2022,01,0.012386758,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-06,2022,01,0.00420552,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-07,2022,01,0.060528073,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-09,2022,01,0.035553116,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-15,2022,01,1.539723576,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-16,2022,01,2.377408919,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-17,2022,01,0.70780146,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-18,2022,01,3.19977E-05,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-19,2022,01,0.008273595,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-20,2022,01,0.085409945,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-22,2022,01,0.047705709,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-23,2022,01,0.014951667,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-24,2022,01,0.069843776,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-25,2022,01,0.071799274,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-12,2022,01,8.372670457,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-13,2022,01,10.92159667,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-14,2022,01,0.539307223,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-21,2022,01,0.006995141,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-27,2022,01,0.274475088,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-28,2022,01,0.009602956,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-29,2022,01,0.006019937,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-26,2022,01,0.062906086,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-30,2022,01,0.022036256,NRSC VIC MODEL
Krishna Basin,Krishna Lower,2022-01-01,2022,01,0.021525747,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-04,2022,01,2.20931E-05,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-07,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-08,2022,01,0.009802858,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-10,2022,01,0.047439177,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-11,2022,01,0.011640487,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-03,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-05,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-06,2022,01,4.41863E-05,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-09,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-14,2022,01,0.08954221,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-15,2022,01,0.553667164,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-16,2022,01,0.171045114,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-17,2022,01,0.200560254,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-18,2022,01,0.003790923,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-19,2022,01,0.011258406,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-20,2022,01,0.002208015,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-22,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-23,2022,01,0.040559112,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-24,2022,01,0.000701782,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-25,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-12,2022,01,1.988034593,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-13,2022,01,4.122622102,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-21,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-27,2022,01,0.001076066,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-28,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-26,2022,01,4.41863E-05,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-29,2022,01,0.000176745,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-30,2022,01,9.09718E-05,NRSC VIC MODEL
Krishna Basin,Krishna Middle,2022-01-01,2022,01,0.000259919,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-04,2022,01,0.013423583,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-07,2022,01,0.017051077,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-08,2022,01,0.013160729,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-10,2022,01,0.008181337,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-11,2022,01,0.007742011,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-03,2022,01,0.003807147,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-05,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-06,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-09,2022,01,0.0428145,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-14,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-15,2022,01,0.011833739,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-16,2022,01,0.000184422,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-18,2022,01,0.010061063,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-19,2022,01,0.000158984,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-20,2022,01,0.000892962,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-22,2022,01,0.079174233,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-23,2022,01,0.174560635,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-24,2022,01,0.0007096,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-25,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-12,2022,01,9.91003E-05,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-13,2022,01,0.002802895,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-21,2022,01,0.000494442,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-27,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-28,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-26,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-29,2022,01,0,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-30,2022,01,0.0008193,NRSC VIC MODEL
Krishna Basin,Krishna Upper,2022-01-01,2022,01,0.01059896,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-04,2022,01,2.8241E-06,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-07,2022,01,0.000787914,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-08,2022,01,0.001301188,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-10,2022,01,0.014912474,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-11,2022,01,0.000667185,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-03,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-05,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-06,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-09,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-14,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-15,2022,01,0.217085862,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-16,2022,01,8.47219E-05,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-17,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-18,2022,01,0.005465977,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-19,2022,01,0.035325521,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-20,2022,01,0.166242105,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-22,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-23,2022,01,0.086364844,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-24,2022,01,0.012994228,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-25,2022,01,0.007735114,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-12,2022,01,0.007130764,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-13,2022,01,1.015336727,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-21,2022,01,0.000127789,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-27,2022,01,0.097979517,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-28,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-26,2022,01,0.014487453,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-29,2022,01,0.018212394,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-30,2022,01,0.00226843,NRSC VIC MODEL
Krishna Basin,Tungabhadra Lower,2022-01-01,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-04,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-07,2022,01,0.02395253,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-08,2022,01,0.000438036,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-10,2022,01,1.0331E-06,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-11,2022,01,0.010002519,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-03,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-05,2022,01,4.1324E-06,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-06,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-09,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-14,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-15,2022,01,0.038700098,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-16,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-18,2022,01,0.98608283,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-19,2022,01,0.000463864,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-20,2022,01,0.000477294,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-22,2022,01,4.13242E-05,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-23,2022,01,0.002628218,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-24,2022,01,1.0331E-06,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-25,2022,01,9.71118E-05,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-12,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-13,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-21,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-27,2022,01,0.001199434,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-28,2022,01,0,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-26,2022,01,1.85959E-05,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-29,2022,01,8.2648E-06,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-30,2022,01,0.013202044,NRSC VIC MODEL
Krishna Basin,Tungabhadra Upper,2022-01-01,2022,01,0.001652967,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-04,2022,01,0.002879062,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-08,2022,01,0.000153428,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-10,2022,01,0.712025288,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-11,2022,01,0.541249206,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-03,2022,01,0.002388958,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-05,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-06,2022,01,0.004265206,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-07,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-09,2022,01,0.000566578,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-16,2022,01,0.12237985,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-17,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-18,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-19,2022,01,9.04216E-05,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-20,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-23,2022,01,0.002425992,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-24,2022,01,2.646366738,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-12,2022,01,28.39199868,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-13,2022,01,7.309272961,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-14,2022,01,4.253133375,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-15,2022,01,0.581415631,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-21,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-22,2022,01,0.000298199,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-27,2022,01,0.06695382,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-28,2022,01,0.0384513,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-29,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-30,2022,01,0.000212587,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-25,2022,01,0.026110196,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-26,2022,01,0.013737829,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Lower,2022-01-01,2022,01,0.013515142,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-04,2022,01,0.016110159,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-08,2022,01,0.001151219,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-10,2022,01,5.118330228,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-11,2022,01,5.020878605,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-03,2022,01,0.029353954,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-05,2022,01,0.00030639,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-06,2022,01,0.038096951,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-07,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-09,2022,01,0.034600814,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-16,2022,01,0.006126204,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-17,2022,01,3.34533E-05,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-18,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-19,2022,01,0.000736504,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-20,2022,01,1.22131E-05,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-23,2022,01,0.364304978,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-24,2022,01,0.714149628,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-12,2022,01,26.7256324,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-13,2022,01,0.808162463,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-14,2022,01,15.64473354,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-15,2022,01,0.780779068,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-21,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-22,2022,01,0.159354588,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-27,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-28,2022,01,0.044181736,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-29,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-30,2022,01,0.01863615,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-25,2022,01,0.000277185,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-26,2022,01,0.000280371,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Middle,2022-01-01,2022,01,0.181285092,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-04,2022,01,0.004025714,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-08,2022,01,0.001550062,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-10,2022,01,5.662409688,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-11,2022,01,7.327706198,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-03,2022,01,0.005863922,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-05,2022,01,0.006946094,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-06,2022,01,0.01728787,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-07,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-09,2022,01,0.050236646,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-16,2022,01,0.00090706,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-18,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-19,2022,01,7.4121E-06,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-20,2022,01,9.91373E-05,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-23,2022,01,0.815202878,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-24,2022,01,0.026712395,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-12,2022,01,12.41774184,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-13,2022,01,0.166205926,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-14,2022,01,9.487620716,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-15,2022,01,0.231842202,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-21,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-22,2022,01,0.034466411,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-27,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-28,2022,01,0.005325616,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-29,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-30,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-25,2022,01,0.000403035,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-26,2022,01,0,NRSC VIC MODEL
Mahanadi Basin,Mahanadi Upper,2022-01-01,2022,01,0.201795275,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-04,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-08,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-10,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-11,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-03,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-05,2022,01,0.27735661,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-06,2022,01,0.24141801,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-07,2022,01,0.333497073,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-09,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-16,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-17,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-18,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-19,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-20,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-23,2022,01,0.616168311,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-24,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-12,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-13,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-14,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-15,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-21,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-22,2022,01,1.363034617,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-27,2022,01,6.2771E-06,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-28,2022,01,0.000154836,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-29,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-30,2022,01,0.000477061,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-25,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-26,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Lower,2022-01-01,2022,01,0.089972044,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-04,2022,01,0.002646094,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-08,2022,01,0.865572243,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-09,2022,01,0.123763159,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-10,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-11,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-03,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-05,2022,01,0.315581029,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-06,2022,01,1.810533844,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-07,2022,01,0.860384592,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-12,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-18,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-19,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-20,2022,01,6.5336E-06,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-23,2022,01,0.15446983,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-24,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-13,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-14,2022,01,0,NRSC VIC MODEL
Mahi Basin,Mahi Upper,2022-01-15,2022,01,0,NRSC VIC MODEL
